id,grade,gender,region,school,CharacterSize
5a4d7f8a1161dd6b75355809,G3,girl,rural,S19,1983.149465
5a5572b91161dd28e6a4ab9c,G4,girl,suburban,S15,2348.906087
5a56cbfb1161dd28e6f3d140,G2,girl,rural,S10,1537.101647
5a5d765c1161dd3ac4eb9986,G4,girl,rural,S7,2795.343879
5a582a621161dd6c83795ca0,G2,girl,suburban,S16,919.7262763
5a600c6d1161dd3ac4f91e0f,G3,boy,rural,S7,2551.091522
5a56b1df1161dd28e6c6d7d9,G6,boy,suburban,S16,2440.172736
5a55ae071161dd28e6b62261,G4,boy,suburban,S18,2335.653663
5a582c231161dd6c837a5ad0,G4,girl,central urban,S13,2871.114984
5a56fabb1161dd4128d7f6eb,G5,boy,rural,S6,3037.301142
5a584fb81161dd6c8380df0c,G3,girl,suburban,S8,2599.47645
5a42f4bf1161dd5f1db716fb,G4,girl,rural,S12,2548.498053
5a41f27c1161dd545f1dd0b7,G6,boy,rural,S19,2171.253191
5a52e3d41161dd6b75817cf8,G3,boy,central urban,S20,2040.09667
5a4d785c1161dd6b7532ffb4,G5,girl,suburban,S11,2588.534396
5a5c1d431161dd3ac41d63e3,G2,girl,central urban,S4,2215.409556
5a443ac71161dd5f1dce6fcd,G5,girl,rural,S12,2992.940444
5a4b1e671161dd6b7502f65a,G6,boy,rural,S19,2738.820383
5a4d82e51161dd6b75370c29,G2,girl,central urban,S9,704.4916394
5a4d774e1161dd6b7532e444,G5,boy,suburban,S11,2793.019596
5a4ed2cf1161dd6b7544a9bd,G2,girl,suburban,S11,1745.123605
5a5467fe1161dd28e698cc36,G5,boy,suburban,S18,3092.927811
5a56fc2d1161dd4128d8da92,G3,boy,central urban,S2,2099.146415
5a57243f1161dd4128e7b6d0,G4,boy,suburban,S8,2237.876308
5a4d80771161dd6b7535e3d4,G3,boy,rural,S19,2341.128908
5a4d8c061161dd6b7538d05b,G3,girl,rural,S19,2019.420552
5a5466921161dd28e6983ac8,G3,boy,central urban,S20,2577.815186
5a54683f1161dd28e698f38e,G5,girl,suburban,S18,2606.931415
5a5c39051161dd3ac43c1eb5,G4,girl,central urban,S3,2759.56056
5a5317e01161dd6b758cd9ca,G4,girl,central urban,S20,2722.707608
5a56ff611161dd4128da8ef0,G6,boy,suburban,S8,1565.833297
5a56cf421161dd28e6f60c36,G3,boy,central urban,S2,2555.438981
5a5ebb771161dd3ac4f3f4f8,G2,boy,central urban,S3,1497.816699
5a4d7f5d1161dd6b75353ab8,G3,boy,rural,S19,2182.948904
5a4f151e1161dd6b754ce8b0,G6,girl,suburban,S14,2786.038296
5a56ec3c1161dd4128d5ba11,G2,girl,central urban,S17,1823.721153
5a58132b1161dd6c836fea96,G2,boy,suburban,S8,1267.410541
5a56fbe11161dd4128d8bf8f,G3,girl,central urban,S2,2596.386422
5a4c33951161dd6b751442a0,G3,girl,central urban,S9,2490.724688
5a4ed4711161dd6b7545537b,G2,girl,suburban,S11,2152.256085
5a5eacc41161dd3ac4f1fc45,G2,girl,central urban,S3,1262.411284
5a4c72e91161dd6b75225c6a,G6,girl,suburban,S11,3179.526613
5a5465c11161dd28e697ba8d,G2,girl,central urban,S13,1935.088483
5a57ff131161dd6c83677989,G3,girl,suburban,S8,1753.086986
5a585b2a1161dd3ac40f62da,G2,boy,rural,S6,1428.069263
5a4ee3901161dd6b75492d04,G3,girl,suburban,S14,2350.938926
5a4eeea51161dd6b754accfd,G3,girl,suburban,S14,2679.853261
5a57ff651161dd6c83679237,G3,girl,suburban,S16,2678.333728
5a4d80331161dd6b7535b543,G3,girl,rural,S19,2141.60004
5a584fc61161dd6c8380e6fe,G3,girl,suburban,S8,2494.165458
5a5c38371161dd3ac43c07e5,G4,boy,central urban,S3,2102.956444
5a5823461161dd6c83768906,G6,girl,central urban,S3,3028.942501
5a4dc7dd1161dd6b753d3938,G3,boy,suburban,S11,2683.524982
5a57ff1f1161dd6c83677d25,G3,boy,suburban,S8,2198.728257
5a4ed2221161dd6b75448312,G2,boy,suburban,S11,950.4586373
5a4c32b01161dd6b7513b1ac,G3,boy,central urban,S9,2736.072057
5a5703e71161dd4128dc212c,G6,girl,suburban,S8,3015.606349
5a5c1b931161dd3ac4188235,G2,boy,central urban,S4,1984.940571
5a580ad51161dd6c836baea7,G2,girl,suburban,S16,1206.714485
5a580bd41161dd6c836c350d,G2,boy,suburban,S8,1073.786115
5a5c52ab1161dd3ac45f2e52,G2,girl,central urban,S4,1708.418378
5a585c751161dd3ac40fe120,G5,girl,rural,S7,2822.148971
5a60053b1161dd3ac4f7bbaf,G3,boy,central urban,S3,2831.725535
5a682e001161dd2fd050c304,G5,boy,central urban,S4,2942.645056
5a4dc7741161dd6b753d2c95,G3,boy,suburban,S11,2283.677908
5a58202d1161dd6c8374697a,G3,girl,suburban,S16,2434.120309
5a4f24261161dd6b754e8ec3,G2,girl,rural,S19,1091.545949
5a43003b1161dd5f1db8a58b,G4,boy,rural,S12,2437.006663
5a5436a91161dd28e68f16a6,G2,girl,central urban,S20,1745.064792
5a5431f11161dd28e68e266d,G4,boy,central urban,S5,2782.028539
5a4ed3f51161dd6b75452760,G2,girl,suburban,S11,1918.482543
5a4d9bde1161dd6b753b031c,G4,girl,suburban,S14,2872.857716
5a4dd0d71161dd6b753f1c77,G6,girl,suburban,S11,3305.004862
5a55b90b1161dd28e6bb273e,G4,girl,central urban,S13,2823.437295
5a541b4b1161dd28e6655fe1,G4,boy,central urban,S5,2652.861756
5a4ed5311161dd6b7545831e,G2,boy,suburban,S11,1626.144855
5a4dcf5e1161dd6b753ebb5e,G4,boy,rural,S19,1680.123916
5a4dc36b1161dd6b753c3bc9,G4,boy,rural,S19,2562.617124
5a4439c21161dd5f1dce49c0,G5,girl,rural,S12,2449.259061
5a654f9e1161dd7cfc3b1009,G3,boy,central urban,S4,2106.294588
5a5ebc161161dd3ac4f4179e,G2,boy,central urban,S3,2184.984825
5a5c519a1161dd3ac45f0623,G2,boy,central urban,S4,1454.644398
5a67feef1161dd07c5275a0a,G4,boy,central urban,S4,2356.821457
5a41d4bf1161dd545f157ef4,G2,boy,rural,S12,1605.779525
5a558e661161dd28e6ad4d8b,G2,boy,central urban,S5,1739.137699
5a56fb101161dd4128d81a01,G5,boy,rural,S6,2733.61987
5a56cf221161dd28e6f5ffc4,G4,boy,central urban,S17,2174.970358
5a582aa71161dd6c837978e8,G2,boy,suburban,S16,1505.831861
5a52d6da1161dd6b757a1cc4,G5,girl,suburban,S14,2728.920387
5a56d2921161dd28e6f8654e,G2,boy,rural,S10,2760.654347
5a52e2f51161dd6b7580d500,G5,girl,suburban,S14,3113.113171
5a654ed71161dd7cfc3780ad,G3,girl,central urban,S4,2779.450257
5a557db41161dd28e6a7e4f1,G6,boy,central urban,S13,2501.884591
5a55b8ff1161dd28e6bb1f9a,G3,boy,central urban,S17,2887.736323
5a56c9b51161dd28e6f2aa43,G2,boy,rural,S10,2522.093128
5a557c401161dd28e6a7451e,G2,girl,central urban,S5,2162.647374
5a56d1d81161dd28e6f7f16d,G3,girl,central urban,S2,1802.327941
5a5d9aea1161dd3ac4f04917,G2,boy,rural,S7,1380.590196
5a54328d1161dd28e68e49b9,G4,boy,central urban,S5,2607.302716
5a52d64a1161dd6b7579e210,G5,girl,suburban,S14,2988.694529
5a4d76e61161dd6b7532cb8d,G5,girl,suburban,S11,2821.604214
5a5c1ab61161dd3ac418429b,G2,boy,central urban,S4,1803.907987
5a5813b91161dd6c83702962,G2,girl,suburban,S8,1285.530944
5a52e3b11161dd6b75817182,G5,boy,suburban,S14,2617.922354
5a56d4c71161dd28e6f951be,G4,girl,central urban,S17,2792.473938
5a4ae60d1161dd6b75f9a107,G5,girl,central urban,S9,2966.356707
5a5701981161dd4128db1fcb,G3,girl,central urban,S2,2528.646102
5a5820441161dd6c83747410,G3,boy,suburban,S16,1854.200719
5a4b1ec51161dd6b750300d6,G6,boy,rural,S19,2181.817459
5a56c3eb1161dd28e6f04563,G3,boy,rural,S10,2865.764684
5a559c031161dd28e6af20de,G4,boy,central urban,S2,2429.165681
5a4c44161161dd6b75175d2e,G4,boy,suburban,S11,2443.045554
5a4d91f61161dd6b7539f308,G4,girl,suburban,S14,2632.081742
5a5720061161dd4128e70b66,G4,girl,suburban,S8,2765.227433
5a540d7d1161dd28e6633379,G6,girl,central urban,S5,2344.061419
5a4d83241161dd6b75372452,G2,girl,central urban,S9,1540.183635
5a556a081161dd28e6a24a8f,G4,boy,suburban,S18,2652.751457
5a55ba851161dd28e6bbfba7,G5,boy,rural,S10,2612.798669
5a52fa921161dd6b75847f25,G5,girl,central urban,S5,2954.275905
5a4dc8b31161dd6b753d53a5,G3,girl,suburban,S11,2685.481265
5a4308141161dd5f1dba0498,G2,boy,rural,S12,1554.378384
5a5582fd1161dd28e6a966ab,G4,girl,suburban,S15,2729.530215
5a4c43ac1161dd6b75174834,G4,girl,suburban,S11,2604.671738
5a42f4b31161dd5f1db714b2,G4,girl,rural,S12,2404.623818
5a5c1ab11161dd3ac41841e5,G2,boy,central urban,S4,1953.280101
5a5315601161dd6b758bc712,G4,boy,central urban,S20,2642.479996
5a6a822f1161dd1323be660c,G5,boy,central urban,S20,2894.854075
5a656e111161dd128c490805,G3,boy,central urban,S4,2371.730026
5a5710ca1161dd4128e3112f,G5,boy,suburban,S8,2944.623248
5a55b9281161dd28e6bb3bde,G3,girl,central urban,S17,2713.819594
5a4d8d761161dd6b753914a3,G3,girl,rural,S19,1983.930877
5a5eb6181161dd3ac4f2f72f,G3,boy,rural,S7,1792.502539
5a600c321161dd3ac4f910cf,G3,boy,rural,S7,2040.859259
5a4d824e1161dd6b7536c85f,G2,girl,central urban,S9,1779.464346
5a582d981161dd6c837ae582,G6,boy,central urban,S20,2974.090247
5a4315e21161dd5f1dbc716f,G3,boy,rural,S12,2266.321777
5a580eb61161dd6c836df295,G5,girl,central urban,S3,2246.475258
5a5708891161dd4128df748e,G4,boy,rural,S6,1723.241091
5a5705641161dd4128dcf4e8,G5,boy,suburban,S16,2926.192009
5a5815911161dd6c8370a6db,G2,boy,suburban,S8,1074.861551
5a4d926b1161dd6b753a0ceb,G4,boy,suburban,S14,2749.727302
5a4ee2bb1161dd6b7548e826,G3,girl,suburban,S14,2517.454642
5a56d9f11161dd4128d2a880,G3,girl,central urban,S13,2442.538965
5a5eb6131161dd3ac4f2f5b1,G3,boy,rural,S7,2907.016869
5a56af121161dd28e6c627bc,G2,boy,central urban,S2,1464.139728
5a4c43d71161dd6b751750b0,G4,girl,suburban,S11,3020.584731
5a5706ed1161dd4128de3147,G4,boy,rural,S6,2107.126439
5a41de151161dd545f16db29,G3,girl,rural,S12,2418.771365
5a56dad91161dd4128d34f13,G3,girl,central urban,S13,2613.906183
5a55b2e41161dd28e6b7e2d1,G3,boy,suburban,S15,2460.822462
5a4b1f481161dd6b75031726,G6,boy,rural,S19,3056.025835
5a556cfa1161dd28e6a2e78f,G5,boy,central urban,S2,2825.240887
5a5ebc1e1161dd3ac4f4194b,G2,girl,central urban,S3,1295.896235
5a4ee3141161dd6b754901a4,G3,boy,suburban,S14,2747.398976
5a4d80531161dd6b7535cdbb,G3,boy,rural,S19,1754.916175
5a52e0631161dd6b757d46d9,G5,girl,central urban,S5,2989.900192
5a42f59e1161dd5f1db74a43,G4,boy,rural,S12,2918.710354
5a545b3f1161dd28e693f8c8,G2,girl,central urban,S13,1199.787969
5a555ebb1161dd28e69ebe25,G3,girl,central urban,S5,2427.614282
5a4314c51161dd5f1dbc459b,G3,girl,rural,S12,1565.048453
5a69286f1161dd5930fc50a4,G6,boy,rural,S7,3101.721382
5a4ae4d61161dd6b75f91b1a,G5,boy,central urban,S9,2714.01827
5a5c50ec1161dd3ac45eed86,G2,girl,central urban,S4,1860.341495
5a55b8371161dd28e6baab8e,G4,boy,central urban,S13,2897.66547
5a4ed3871161dd6b7544f59a,G2,boy,suburban,S11,1237.770933
5a56b8991161dd28e6e80b8b,G5,boy,suburban,S16,2654.485306
5a546a091161dd28e699849f,G5,boy,suburban,S18,3066.845759
5a4ee0061161dd6b75482f9c,G2,girl,rural,S19,1351.305812
5a41d40b1161dd545f15641a,G2,girl,rural,S12,1418.276385
5a5702ed1161dd4128dbde24,G6,boy,suburban,S8,3162.597937
5a4d76a11161dd6b7532b95b,G5,girl,suburban,S11,3033.549054
5a41dd4c1161dd545f16a21e,G3,girl,rural,S12,2155.823812
5a5800091161dd6c8367d6b0,G3,boy,suburban,S16,1695.739547
5a55c00a1161dd28e6bf5f89,G3,girl,suburban,S15,2189.735976
5a4ee0511161dd6b75483e68,G2,girl,rural,S19,1952.69016
5a558dab1161dd28e6ace62a,G2,boy,central urban,S5,1844.209526
5a557a351161dd28e6a6170b,G3,boy,suburban,S18,1808.733404
5a55b66e1161dd28e6b9b76f,G6,girl,rural,S6,3081.041177
5a5eb6561161dd3ac4f3011b,G3,boy,rural,S7,2152.892948
5a4ae1b31161dd6b75f84b53,G5,girl,central urban,S9,2933.355892
5a57ff351161dd6c8367861f,G3,boy,suburban,S8,1101.376275
5a570f2b1161dd4128e2cbc4,G5,boy,suburban,S8,1957.144017
5a56b6d41161dd28e6e1dedd,G2,boy,central urban,S2,1696.181217
5a5c45081161dd3ac4559860,G4,boy,central urban,S3,2787.420473
5a55748e1161dd28e6a50bfb,G4,boy,suburban,S15,2821.994154
5a4d9b5c1161dd6b753ae128,G4,girl,suburban,S14,2104.369972
5a56cf911161dd28e6f6417a,G5,girl,suburban,S15,2819.781098
5a4c22761161dd6b750e0cdb,G4,boy,central urban,S9,2640.036133
5a4dc3f21161dd6b753c628c,G4,boy,rural,S19,2456.081189
5a58208b1161dd6c837499c9,G6,boy,central urban,S17,2648.654136
5a55bfd21161dd28e6bf3fb5,G3,boy,suburban,S15,2156.172647
5a582b821161dd6c837a0935,G4,boy,central urban,S13,2969.393424
5a5564cc1161dd28e6a0a08a,G5,girl,central urban,S2,2822.655469
5a58143e1161dd6c83705268,G2,girl,suburban,S8,1373.556825
5a56ce731161dd28e6f5b4c5,G2,boy,rural,S10,1321.844247
5a5d897b1161dd3ac4ed4eba,G2,boy,rural,S7,2833.630572
5a56c9f11161dd28e6f2c818,G3,boy,central urban,S2,1885.247618
5a56cbeb1161dd28e6f3c206,G4,girl,suburban,S16,2560.817069
5a4dd0221161dd6b753ee68b,G4,boy,rural,S19,2882.22257
5a540cba1161dd28e66312d0,G6,boy,central urban,S5,3158.45013
5a5719231161dd4128e5af9c,G4,girl,rural,S6,2590.194
5a4ee2a71161dd6b7548e1ca,G3,girl,suburban,S14,2419.921292
5a41dda11161dd545f16bd0a,G3,boy,rural,S12,2801.445562
5a54673e1161dd28e6986c5c,G3,boy,central urban,S20,2184.482863
5a5708d31161dd4128dfb378,G5,boy,central urban,S13,3046.109028
5a4f26871161dd6b754f307a,G6,boy,suburban,S14,3115.083006
5a5468021161dd28e698ce8a,G5,boy,suburban,S18,2621.699993
5a580eff1161dd6c836e144d,G2,boy,suburban,S8,1516.390124
5a4f272f1161dd6b754f5ef1,G6,girl,suburban,S14,3166.461269
5a5850721161dd6c83812d5c,G3,girl,suburban,S8,1866.146877
5a55ba001161dd28e6bbb674,G3,girl,central urban,S17,2388.274939
5a557acf1161dd28e6a6961a,G3,boy,suburban,S18,2647.062756
5a5d8f941161dd3ac4ee707a,G4,girl,rural,S7,3257.820732
5a4d9c471161dd6b753b1752,G4,boy,suburban,S14,2345.511433
5a55ac9b1161dd28e6b5696f,G5,girl,central urban,S20,2861.804013
5a56db3a1161dd4128d385be,G4,girl,central urban,S17,2986.334631
5a52dff41161dd6b757d296d,G5,boy,central urban,S5,2888.200476
5a4d8bb21161dd6b7538c2b2,G3,boy,rural,S19,1947.625638
5a52e46c1161dd6b7581ad34,G3,girl,central urban,S20,2330.944097
5a57106c1161dd4128e2fc31,G5,boy,suburban,S8,2791.618644
5a4dc7a61161dd6b753d3313,G3,girl,suburban,S11,1858.665864
5a4adfde1161dd6b75f78bdd,G5,boy,central urban,S9,2278.651654
5a4f26521161dd6b754f1f20,G6,girl,suburban,S14,3107.003131
5a4f15461161dd6b754cf205,G6,boy,suburban,S14,2794.024811
5a56d5c41161dd28e6f9ccd0,G3,boy,rural,S6,1493.545454
5a582a271161dd6c8379431c,G4,boy,central urban,S13,1989.683356
5a4c35d21161dd6b7515d9d0,G3,girl,central urban,S9,2589.463303
5a4d92011161dd6b7539f673,G4,boy,suburban,S14,2793.884032
5a5717781161dd4128e57194,G5,girl,suburban,S8,2546.007368
5a5d9a6b1161dd3ac4f036b0,G2,boy,rural,S7,2062.546334
5a545e361161dd28e6957b57,G5,boy,suburban,S18,2970.819418
5a4ee3191161dd6b75490256,G3,girl,suburban,S14,2684.341224
5a57093b1161dd4128dffe02,G5,boy,central urban,S13,2748.069282
5a68205c1161dd2fd04f73b6,G5,girl,central urban,S4,2933.880815
5a55c3241161dd28e6c1197c,G5,boy,rural,S10,2898.136192
5a56cf751161dd28e6f63153,G5,boy,suburban,S15,2267.085072
5a584b381161dd6c837e8fc0,G5,boy,rural,S6,2193.539112
5a41d41b1161dd545f15674e,G2,boy,rural,S12,1084.178983
5a5800571161dd6c83680d10,G3,girl,suburban,S8,1785.667562
5a5801fe1161dd6c83686bf8,G3,girl,suburban,S16,1952.08933
5a4c30091161dd6b751229d0,G3,boy,central urban,S9,1572.95428
5a5582e21161dd28e6a9616b,G4,girl,suburban,S15,2984.583355
5a6005801161dd3ac4f7d16b,G3,girl,central urban,S3,1462.101794
5a56d7c11161dd4128d0f9fd,G3,boy,suburban,S18,3021.976153
5a4eeea91161dd6b754acdcf,G3,girl,suburban,S14,2779.449268
5a55ac061161dd28e6b518b6,G5,boy,central urban,S17,2735.41184
5a4d75a81161dd6b753273f0,G5,girl,suburban,S11,2904.807525
5a5eaece1161dd3ac4f255b0,G2,girl,central urban,S3,1978.187237
5a557bad1161dd28e6a71eb3,G3,girl,suburban,S18,2885.702858
5a545db41161dd28e695435f,G5,girl,suburban,S18,3072.906671
5a4d83f61161dd6b75376440,G2,boy,central urban,S9,1990.442549
5a584f541161dd6c8380ba4a,G2,girl,suburban,S15,1688.271465
5a4f14d41161dd6b754cd5e5,G6,boy,suburban,S14,2871.434021
5a52e7cb1161dd6b7582c258,G3,girl,central urban,S13,2327.447544
5a68217b1161dd2fd04fa268,G5,girl,central urban,S4,2906.463719
5a530f101161dd6b75890ebf,G2,girl,suburban,S14,1354.147121
5a52d6c61161dd6b757a1390,G5,girl,suburban,S14,2675.367401
5a57044e1161dd4128dc3982,G6,boy,suburban,S8,3016.299949
5a56cb6d1161dd28e6f35ca3,G3,girl,rural,S6,2186.340777
5a582c311161dd6c837a60b7,G4,girl,central urban,S13,2680.169497
5a56d4d01161dd28e6f954f2,G3,girl,rural,S6,2397.813272
5a4af5b21161dd6b75ff81f9,G6,boy,central urban,S9,3070.066537
5a52e3fe1161dd6b75818717,G3,girl,central urban,S20,2526.697882
5a5861a11161dd3ac411c2d1,G3,boy,rural,S7,2595.239567
5a545d871161dd28e695309d,G5,boy,suburban,S18,2740.667199
5a4dd0271161dd6b753ee99c,G4,girl,rural,S19,2716.141214
5a570d891161dd4128e258ce,G6,boy,suburban,S15,3089.37116
5a5c3a0b1161dd3ac43c41aa,G4,boy,central urban,S3,2551.656038
5a56fab41161dd4128d7f5c2,G5,boy,rural,S6,3064.012624
5a56c7211161dd28e6f1545c,G3,boy,rural,S10,2482.243612
5a56b9651161dd28e6ebad16,G5,boy,suburban,S16,2760.950823
5a557e821161dd28e6a81fc0,G4,girl,central urban,S2,2830.334879
5a52d7291161dd6b757a3ab9,G5,girl,suburban,S14,3026.629985
5a4ee36d1161dd6b7549215b,G3,girl,suburban,S14,2154.345279
5a5d8f611161dd3ac4ee6b97,G4,girl,rural,S7,2700.91937
5a5d98421161dd3ac4efd245,G2,boy,rural,S7,2632.026802
5a4dc39a1161dd6b753c49df,G4,girl,rural,S19,2868.425112
5a56c7a21161dd28e6f19a47,G3,boy,central urban,S2,2874.277015
5a60066d1161dd3ac4f81b23,G3,girl,central urban,S3,2693.929456
5a56aeba1161dd28e6c60ea9,G2,boy,central urban,S2,1600.977445
5a5568741161dd28e6a1e9e2,G4,boy,suburban,S18,2225.915982
5a54374e1161dd28e68f323d,G2,boy,central urban,S20,1151.597909
5a4dc3e71161dd6b753c606c,G4,girl,rural,S19,2463.498
5a4afb0b1161dd6b7500c9b6,G6,boy,rural,S19,2153.03914
5a5829971161dd6c83790b67,G2,girl,suburban,S16,2059.595365
5a5571e71161dd28e6a475e4,G4,boy,suburban,S15,2967.512618
5a57104d1161dd4128e2f628,G5,girl,suburban,S8,3029.645017
5a4c744b1161dd6b7522b260,G6,boy,suburban,S11,3036.945952
5a55b7101161dd28e6b9fe01,G6,boy,rural,S6,3021.558097
5a56b0af1161dd28e6c68dde,G6,boy,suburban,S16,2975.061384
5a56fc071161dd4128d8ca81,G3,boy,central urban,S2,2753.104151
5a4c333e1161dd6b75140bb1,G3,boy,central urban,S9,2603.879736
5a4d9b981161dd6b753aede0,G4,boy,suburban,S14,2101.935697
5a5d709a1161dd3ac4dc356c,G4,girl,rural,S7,3053.76834
5a41e96f1161dd545f1a4600,G6,boy,rural,S12,3273.01277
5a55b2291161dd28e6b7b04a,G3,boy,suburban,S15,2733.758639
5a56ed4a1161dd4128d5f19b,G2,boy,central urban,S17,1305.004768
5a5c1b071161dd3ac4184d9b,G2,girl,central urban,S4,1577.81778
5a55b3331161dd28e6b7fc62,G3,boy,suburban,S15,2683.158683
5a4c7e971161dd6b75245e19,G5,girl,rural,S19,2836.03684
5a4dd0c31161dd6b753f1726,G6,girl,suburban,S11,3044.466682
5a56c18e1161dd28e6ef8d02,G5,girl,suburban,S15,2540.326339
5a5310cf1161dd6b758a1101,G2,girl,suburban,S14,2810.020719
5a5723631161dd4128e79711,G4,boy,suburban,S8,1857.40576
5a541a441161dd28e6652894,G4,girl,central urban,S5,2733.091589
5a57ff6e1161dd6c836795e2,G3,boy,suburban,S8,2251.321057
5a55c75b1161dd28e6c2fc59,G6,boy,central urban,S2,2937.64702
5a582bad1161dd6c837a2886,G4,boy,central urban,S13,2572.157716
5a4d8c681161dd6b7538e1f5,G3,boy,rural,S19,2625.826833
5a585b3b1161dd3ac40f67bd,G5,girl,rural,S7,2689.349006
5a56c3ba1161dd28e6f03a09,G3,girl,rural,S10,3009.882456
5a5599561161dd28e6ae20b2,G6,boy,suburban,S18,2892.294647
5a55a0ff1161dd28e6b0bd96,G6,boy,suburban,S18,2891.210737
5a4c72631161dd6b75223642,G6,girl,suburban,S11,2851.268332
5a4ed2b81161dd6b7544a4e0,G2,boy,suburban,S11,1257.039091
5a582aba1161dd6c837983d7,G2,girl,suburban,S16,1265.207453
5a584aac1161dd6c837e70b8,G5,boy,rural,S6,2616.166524
5a4f15611161dd6b754cf922,G6,girl,suburban,S14,2913.24952
5a4ee2ee1161dd6b7548f404,G3,boy,suburban,S14,1820.229543
5a52f9ed1161dd6b75845f3e,G5,boy,central urban,S5,3014.99535
5a4f14f01161dd6b754cdcd4,G6,girl,suburban,S14,3229.255527
5a544a841161dd28e6904252,G3,boy,central urban,S5,1846.648515
5a4d9bd61161dd6b753b014e,G4,girl,suburban,S14,2865.522697
5a56aef71161dd28e6c61fe1,G2,boy,central urban,S2,1119.907425
5a4f15481161dd6b754cf350,G6,girl,suburban,S14,3236.455279
5a580cb51161dd6c836ceeb1,G2,boy,suburban,S8,970.4122544
5a52dad11161dd6b757b7c3c,G4,girl,central urban,S20,2654.749643
5a55b7871161dd28e6ba59dc,G6,girl,rural,S6,3222.888443
5a56c8001161dd28e6f1c167,G3,girl,central urban,S2,2122.495598
5a580fd51161dd6c836e5f33,G2,girl,suburban,S8,1967.266322
5a4c4ef11161dd6b75208c7a,G4,girl,suburban,S11,2274.5329
5a5d6e701161dd3ac4db986b,G5,girl,rural,S7,2949.076039
5a544a691161dd28e6903da6,G3,boy,central urban,S5,2231.324107
5a57fed71161dd6c83676027,G3,boy,suburban,S8,2005.603484
5a42f3871161dd5f1db6f239,G4,boy,rural,S12,2516.644087
5a6002e71161dd3ac4f715c9,G6,girl,central urban,S4,2903.27775
5a5707b31161dd4128dedca4,G4,boy,rural,S6,2251.3432
5a67f4d21161dd07c526b5c6,G4,boy,central urban,S4,3111.561251
5a5850971161dd6c8381380e,G2,girl,suburban,S15,1532.559508
5a56fece1161dd4128da64a9,G6,boy,suburban,S8,3070.72282
5a5c38be1161dd3ac43c1956,G4,girl,central urban,S3,2679.112976
5a5eb8641161dd3ac4f34a3c,G3,girl,rural,S7,1629.418546
5a4dc7111161dd6b753d1aac,G3,girl,suburban,S11,2448.381208
5a41a6b31161dd545f0dd102,G6,boy,rural,S12,3009.115685
5a4b1ec11161dd6b7503001d,G6,girl,rural,S19,2619.797012
5a56db3b1161dd4128d3866b,G4,boy,central urban,S17,2329.357379
5a5719b41161dd4128e5c1cd,G4,girl,rural,S6,2329.928768
5a41d4631161dd545f1570b2,G2,girl,rural,S12,2605.520772
5a56cdec1161dd28e6f57c94,G3,girl,central urban,S2,1985.883977
5a584fbf1161dd6c8380e170,G3,boy,suburban,S8,2603.203687
5a43086c1161dd5f1dba1b3d,G2,boy,rural,S12,1065.05385
5a541a121161dd28e6651835,G4,boy,central urban,S5,2855.85664
5a653a891161dd13b71ea45b,G3,boy,central urban,S4,2588.183459
5a582da91161dd6c837aed40,G6,girl,central urban,S3,2310.116268
5a5710681161dd4128e2fb69,G5,boy,suburban,S8,2887.807084
5a42fff51161dd5f1db89dad,G4,boy,rural,S12,2421.344751
5a558b9a1161dd28e6ac7e75,G3,girl,central urban,S17,2975.559414
5a4c7e5e1161dd6b75244245,G3,boy,suburban,S11,2686.883833
5a56da261161dd4128d2ca88,G3,boy,central urban,S13,2369.836068
5a4dcf9d1161dd6b753ec8d0,G4,boy,rural,S19,2862.499007
5a56bab21161dd28e6ec16d7,G2,girl,suburban,S18,2114.508493
5a56f9621161dd4128d79d16,G4,boy,suburban,S16,2255.790294
5a5706b51161dd4128de015f,G6,girl,suburban,S8,3255.092075
5a585c8a1161dd3ac40fea3e,G6,girl,central urban,S13,3303.674458
5a4c433b1161dd6b75173398,G4,boy,suburban,S11,2619.006303
5a4439e41161dd5f1dce4f7d,G5,girl,rural,S12,3023.702866
5a4439041161dd5f1dce2e0c,G5,girl,rural,S12,2179.776766
5a4ed3ac1161dd6b7545045f,G2,girl,suburban,S11,1534.467466
5a4d80571161dd6b7535d0b6,G2,boy,central urban,S9,1769.132388
5a5700de1161dd4128daf029,G3,girl,central urban,S2,2366.572061
5a4edf331161dd6b7547fc04,G2,girl,rural,S19,1542.235697
5a4d9af51161dd6b753ad60a,G4,boy,suburban,S14,2188.475869
5a559e7a1161dd28e6aff01c,G2,boy,central urban,S17,1508.224679
5a4d76761161dd6b7532ad91,G5,girl,suburban,S11,2799.137123
5a56c1ef1161dd28e6efa375,G5,boy,suburban,S15,3061.150892
5a56aeff1161dd28e6c62223,G6,boy,suburban,S16,2858.922635
5a57fee01161dd6c83676ad3,G3,girl,suburban,S8,1401.701125
5a4dd0841161dd6b753f02f5,G6,boy,suburban,S11,3017.671623
5a6006491161dd3ac4f81416,G3,girl,central urban,S3,1901.028012
5a52d5fd1161dd6b7579b705,G5,girl,suburban,S14,2915.901708
5a39c58b1161dd1fa3d1e6c6,G4,boy,central urban,S1,2065.211543
5a4439651161dd5f1dce37f5,G5,girl,rural,S12,2813.832703
5a58515e1161dd6c83818537,G3,boy,suburban,S8,2572.812835
5a4d9b641161dd6b753ae2f7,G4,girl,suburban,S14,2543.34001
5a545dca1161dd28e6954f34,G5,boy,suburban,S18,3213.657236
5a4ee3031161dd6b7548fb83,G3,girl,suburban,S14,2572.476536
